time,side,price,qty,fee_paid,pnl,reason,regime
2024-08-07 18:00:00,buy,476.0,0.06229754737604042,0.02965363255099524,0.0,BUY_MAIN,LATERAL
2024-08-08 13:00:00,sell,487.2,0.06229754737604042,0.030351365081606893,0.6673811655300455,STOP_LOSS,LATERAL
2024-08-11 15:00:00,buy,520.7,0.07598172812748123,0.03956368583597949,0.0,BUY_MAIN,BULL
2024-08-11 19:00:00,buy,518.8,0.07320654559581123,0.037979555855106865,0.0,BUY_MAIN,BULL
2024-08-11 20:00:00,sell,505.9,0.07598172812748123,0.038439156259692756,-1.1629687325464246,STOP_LOSS,BULL
2024-08-11 20:00:00,sell,505.9,0.07320654559581123,0.0370351914169209,-0.9813996296028833,STOP_LOSS,BULL
2024-08-21 12:00:00,buy,555.9,0.07101063027851388,0.03947480937182586,0.0,BUY_MAIN,BULL
2024-08-21 15:00:00,buy,552.3,0.06861169292880313,0.03789423800457797,0.0,BUY_MAIN,BULL
2024-08-22 15:00:00,sell,579.8,0.07101063027851388,0.04117196343548235,1.655982100221003,STOP_LOSS,BULL
2024-08-22 15:00:00,sell,579.8,0.06861169292880313,0.039781059560120055,1.8470404959819717,STOP_LOSS,BULL
2024-08-25 10:00:00,buy,572.9,0.051857002330832964,0.029708876635334204,0.0,BUY_MAIN,LATERAL
2024-08-26 06:00:00,buy,567.5,0.05077835959466981,0.028816719069975114,0.0,BUY_MAIN,LATERAL
2024-08-26 06:00:00,sell,563.9,0.051857002330832964,0.02924216361435671,-0.49595518459184973,STOP_LOSS,LATERAL
2024-08-26 10:00:00,buy,566.3,0.067873896379601,0.03843698751976805,0.0,BUY_MAIN,BULL
2024-08-26 15:00:00,sell,558.5,0.05077835959466981,0.02835971383362309,-0.48536495018564807,STOP_LOSS,LATERAL
2024-08-26 19:00:00,sell,552.9,0.067873896379601,0.0375274773082814,-0.9470376887949286,STOP_LOSS,BULL
2024-08-28 02:00:00,buy,530.7,0.027933029040069977,0.014824058511565139,0.0,BUY_MAIN,BEAR
2024-08-28 10:00:00,sell,542.7,0.027933029040069977,0.01515925486004598,0.3200370936207939,STOP_LOSS,BEAR
2024-09-01 05:00:00,buy,525.1,0.05647928663908504,0.029657273414183553,0.0,BUY_MAIN,LATERAL
2024-09-01 10:00:00,sell,517.1,0.05647928663908504,0.029205439121070875,-0.4810397322337501,STOP_LOSS,LATERAL
2024-09-04 06:00:00,buy,508.6,0.029140731915074828,0.014820976252007059,0.0,BUY_MAIN,BEAR
2024-09-04 10:00:00,sell,498.2,0.029140731915074828,0.014517912640090279,-0.3175815245568696,STOP_LOSS,BEAR
2024-09-04 13:00:00,buy,498.7,0.029709224412462255,0.014815990214494926,0.0,BUY_MAIN,BEAR
2024-09-04 17:00:00,sell,507.2,0.029709224412462255,0.015068518622000855,0.23745988888392766,STOP_LOSS,BEAR
2024-09-06 20:00:00,buy,482.2,0.030732745485223905,0.014819329872974967,0.0,BUY_MAIN,BEAR
2024-09-06 20:00:00,sell,474.4,0.030732745485223905,0.01457961445819022,-0.2542950292429378,STOP_LOSS,BEAR
2024-09-11 05:00:00,buy,511.6,0.07722331591132775,0.03950744842023528,0.0,BUY_MAIN,BULL
2024-09-12 15:00:00,sell,535.4,0.07722331591132775,0.04134536333892488,1.796569555350672,STOP_LOSS,BULL
2024-09-16 04:00:00,buy,545.2,0.05444478756123325,0.02968329817838437,0.0,BUY_MAIN,LATERAL
2024-09-16 07:00:00,buy,546.6,0.07023273261150748,0.03838921164544999,0.0,BUY_MAIN,BULL
2024-09-16 10:00:00,buy,545.3,0.06758134533498289,0.03685210761116617,0.0,BUY_MAIN,BULL
2024-09-16 13:00:00,buy,546.9,0.06468559009401186,0.03537654922241508,0.0,BUY_MAIN,BULL
2024-09-16 15:00:00,sell,535.4,0.05444478756123325,0.02914973926028428,-0.5627086573603712,STOP_LOSS,LATERAL
2024-09-16 15:00:00,sell,535.4,0.07023273261150748,0.0376026050402011,-0.8242092102890908,STOP_LOSS,BULL
2024-09-16 15:00:00,sell,535.4,0.06468559009401186,0.03463266493633395,-0.7785169510174654,STOP_LOSS,BULL
2024-09-16 16:00:00,sell,533.0,0.06758134533498289,0.03602085706354588,-0.8672714046838337,STOP_LOSS,BULL
2024-09-25 09:00:00,buy,597.2,0.049544721963637184,0.02958810795668413,0.0,BUY_MAIN,LATERAL
2024-09-25 16:00:00,buy,593.3,0.048372791294024796,0.02869957707474491,0.0,BUY_MAIN,LATERAL
2024-09-25 17:00:00,sell,588.0,0.049544721963637184,0.029132296514618662,-0.48494373858008544,STOP_LOSS,LATERAL
2024-09-25 21:00:00,buy,589.0,0.0649933756688929,0.03828109826897792,0.0,BUY_MAIN,BULL
2024-09-26 03:00:00,buy,588.4,0.0624546619549423,0.03674832309428805,0.0,BUY_MAIN,BULL
2024-09-27 19:00:00,sell,605.5,0.048372791294024796,0.029289725128532014,0.560858328658572,STOP_LOSS,LATERAL
2024-09-29 09:00:00,buy,595.0,0.04594202225259943,0.027335503240296665,0.0,BUY_MAIN,LATERAL
2024-09-30 01:00:00,sell,581.9,0.04594202225259943,0.02673366274878761,-0.6285741542578442,STOP_LOSS,LATERAL
2024-09-30 02:00:00,sell,575.5,0.0649933756688929,0.03740368769744787,-0.914814259227505,STOP_LOSS,BULL
2024-09-30 02:00:00,sell,575.5,0.0624546619549423,0.0359426579550693,-0.8416077971738218,STOP_LOSS,BULL
2024-09-30 04:00:00,buy,578.0,0.025531155648596593,0.014757007964888831,0.0,BUY_MAIN,BEAR
2024-09-30 16:00:00,sell,570.9,0.025531155648596593,0.014575736759783794,-0.19584694186482032,STOP_LOSS,BEAR
2024-10-01 22:00:00,buy,549.8,0.02683493798770714,0.014753848905641386,0.0,BUY_MAIN,BEAR
2024-10-02 12:00:00,sell,542.3,0.02683493798770714,0.014552586870733582,-0.21581462177853794,STOP_LOSS,BEAR
2024-10-09 22:00:00,buy,570.5,0.051710395718075806,0.029500780757162247,0.0,BUY_MAIN,LATERAL
2024-10-10 04:00:00,buy,569.4,0.05025442976997658,0.028614872311024664,0.0,BUY_MAIN,LATERAL
2024-10-10 17:00:00,sell,557.2,0.051710395718075806,0.02881303249411184,-0.7165612955445191,STOP_LOSS,LATERAL
2024-10-10 17:00:00,sell,557.2,0.05025442976997658,0.02800176826783095,-0.6411058114615429,STOP_LOSS,LATERAL
2024-10-10 18:00:00,buy,557.2,0.0264342312225054,0.014729153637180008,0.0,BUY_MAIN,BEAR
2024-10-13 14:00:00,sell,566.9,0.0264342312225054,0.01498556568003831,0.24142647717826193,STOP_LOSS,BEAR
2024-10-17 15:00:00,buy,591.7,0.04979737737716114,0.02946510819406625,0.0,BUY_MAIN,LATERAL
2024-10-21 17:00:00,buy,596.7,0.06386295960001886,0.03810702799333126,0.0,BUY_MAIN,BULL
2024-10-21 21:00:00,buy,598.8,0.0610908860929831,0.03658122259247828,0.0,BUY_MAIN,BULL
2024-10-23 07:00:00,sell,584.1,0.06386295960001886,0.03730235470237102,-0.8419756456626075,STOP_LOSS,BULL
2024-10-23 07:00:00,sell,584.1,0.0610908860929831,0.03568318656691143,-0.9337192121337594,STOP_LOSS,BULL
2024-10-23 08:00:00,sell,580.4,0.04979737737716114,0.028902397829704326,-0.5916127621916303,STOP_LOSS,LATERAL
2024-10-23 10:00:00,buy,582.1,0.050491263296174566,0.029390964364703218,0.0,BUY_MAIN,LATERAL
2024-10-23 15:00:00,buy,583.7,0.04884076358545687,0.02850835370483118,0.0,BUY_MAIN,LATERAL
2024-10-25 23:00:00,buy,581.2,0.04757785244851186,0.0276522478430751,0.0,BUY_MAIN,LATERAL
2024-10-29 19:00:00,sell,603.7,0.04884076358545687,0.029485168976540316,0.9473301027325967,STOP_LOSS,LATERAL
2024-10-30 01:00:00,sell,601.8,0.050491263296174566,0.03038564225163785,0.9642922446829978,STOP_LOSS,LATERAL
2024-10-30 01:00:00,sell,601.8,0.04757785244851186,0.028632351603514437,0.9514714088358218,STOP_LOSS,LATERAL
2024-10-30 14:00:00,buy,597.6,0.049321102125859065,0.029474290630413378,0.0,BUY_MAIN,LATERAL
2024-10-31 07:00:00,sell,587.6,0.049321102125859065,0.028981079609154786,-0.5221921008677484,STOP_LOSS,LATERAL
2024-10-31 18:00:00,buy,577.2,0.025517793346039878,0.014728870319334219,0.0,BUY_MAIN,BEAR
2024-11-02 12:00:00,sell,568.3,0.025517793346039878,0.014501761958554462,-0.24161012273831162,STOP_LOSS,BEAR
2024-11-03 19:00:00,buy,550.3,0.026758177783824014,0.014725025234438353,0.0,BUY_MAIN,BEAR
2024-11-04 05:00:00,sell,558.8,0.026758177783824014,0.014952469745600858,0.21249204141690292,STOP_LOSS,BEAR
2024-11-12 14:00:00,buy,623.12,0.047271767042242556,0.029455983479362183,0.0,BUY_MAIN,LATERAL
2024-11-13 03:00:00,sell,606.1,0.047271767042242556,0.028651418004303215,-0.8332168930632733,STOP_LOSS,LATERAL
2024-11-15 05:00:00,buy,611.84,0.048100979493112414,0.0294301032930659,0.0,BUY_MAIN,LATERAL
2024-11-16 13:00:00,sell,625.34,0.048100979493112414,0.030079466516222918,0.6192837566407938,STOP_LOSS,LATERAL
2024-11-19 14:00:00,buy,612.95,0.04804274231612094,0.02944779890266633,0.0,BUY_MAIN,LATERAL
2024-11-21 02:00:00,sell,599.6,0.04804274231612094,0.02880642829274612,-0.6701770382129588,STOP_LOSS,LATERAL
2024-11-24 16:00:00,buy,642.42,0.04580618622949608,0.02942681015755287,0.0,BUY_MAIN,LATERAL
2024-11-25 11:00:00,sell,664.01,0.04580618622949608,0.03041576571824769,0.9585397949765699,STOP_LOSS,LATERAL
2024-11-26 01:00:00,buy,639.6,0.06140230049426191,0.03927291139612992,0.0,BUY_MAIN,BULL
2024-11-26 04:00:00,buy,642.79,0.05865122983218295,0.03770042402382887,0.0,BUY_MAIN,BULL
2024-11-26 08:00:00,sell,627.84,0.05865122983218295,0.036823588137837746,-0.9136594741289628,STOP_LOSS,BULL
2024-11-26 10:00:00,sell,620.21,0.06140230049426191,0.03808232078954618,-1.2286729273732888,STOP_LOSS,BULL
2024-12-01 03:00:00,buy,647.27,0.04540316154771543,0.029388104374989767,0.0,BUY_MAIN,LATERAL
2024-12-02 08:00:00,sell,633.27,0.04540316154771543,0.028752460113321755,-0.6643967217813334,STOP_LOSS,LATERAL
2024-12-02 10:00:00,buy,639.64,0.04591221754456425,0.02936729083020508,0.0,BUY_MAIN,LATERAL
2024-12-02 17:00:00,sell,629.67,0.04591221754456425,0.02890954602128577,-0.48665435494059395,STOP_LOSS,LATERAL
2024-12-02 18:00:00,buy,629.67,0.04661459205747765,0.029351810180831953,0.0,BUY_MAIN,LATERAL
2024-12-03 01:00:00,sell,648.17,0.04661459205747765,0.030214180133895287,0.8321557729294398,STOP_LOSS,LATERAL
2024-12-04 17:00:00,buy,731.73,0.053527748030401764,0.039167859066285886,0.0,BUY_DCA(-6.44%),BULL
2024-12-05 01:00:00,sell,702.76,0.053527748030401764,0.03761716020584514,-1.5883160206465874,STOP_LOSS,BULL
2024-12-05 04:00:00,buy,714.3,0.05474276874016152,0.03910275971109737,0.0,BUY_MAIN,BULL
2024-12-08 05:00:00,sell,745.86,0.05474276874016152,0.040830441492536874,1.686851339946962,STOP_LOSS,BULL
2024-12-09 05:00:00,buy,724.19,0.05408617856406026,0.039168669654306806,0.0,BUY_MAIN,BULL
2024-12-09 08:00:00,sell,708.45,0.05408617856406026,0.03831735320370849,-0.8896338038020204,STOP_LOSS,BULL
2024-12-09 10:00:00,buy,713.81,0.05482063512050623,0.03913151755536855,0.0,BUY_MAIN,BULL
2024-12-09 20:00:00,buy,717.34,0.05236664844069979,0.03756469159245159,0.0,BUY_MAIN,BULL
2024-12-09 20:00:00,sell,697.9,0.05482063512050623,0.038259321250601296,-0.9104556260178498,STOP_LOSS,BULL
2024-12-09 20:00:00,sell,697.9,0.05236664844069979,0.036546683946764386,-1.054554329633973,STOP_LOSS,BULL
2024-12-10 16:00:00,buy,657.4,0.022275165030105275,0.014643693490791207,0.0,BUY_DCA(-6.31%),BEAR
2024-12-10 17:00:00,sell,650.88,0.022275165030105275,0.014498459414794922,-0.1597325354110808,STOP_LOSS,BEAR
2024-12-14 22:00:00,buy,711.43,0.054879431932334154,0.03904287425962048,0.0,BUY_MAIN,BULL
2024-12-18 07:00:00,buy,708.98,0.03964808341659702,0.028109698180698958,0.0,BUY_MAIN,LATERAL
2024-12-18 20:00:00,sell,695.42,0.054879431932334154,0.03816425455438382,-0.9167839597910472,STOP_LOSS,BULL
2024-12-18 20:00:00,sell,695.42,0.03964808341659702,0.027572070169569897,-0.5652000812986273,STOP_LOSS,LATERAL
2024-12-19 00:00:00,buy,686.39,0.02129669837578451,0.01461784079815473,0.0,BUY_MAIN,BEAR
2024-12-19 14:00:00,sell,694.34,0.02129669837578451,0.014787149550242218,0.15452160253724578,STOP_LOSS,BEAR
2024-12-19 20:00:00,buy,658.9,0.022188403937745963,0.014619939354580815,0.0,BUY_DCA(-5.11%),BEAR
2024-12-19 23:00:00,sell,665.62,0.022188403937745963,0.014769045429042468,0.13433702903260958,STOP_LOSS,BEAR
2024-12-20 11:00:00,buy,633.02,0.023098377793633672,0.014621735110925987,0.0,BUY_DCA(-5.55%),BEAR
2024-12-20 11:00:00,sell,620.25,0.023098377793633672,0.014326768826501284,-0.3092930532512046,STOP_LOSS,BEAR
2024-12-21 17:00:00,buy,662.6,0.04411975970148069,0.029233752778201106,0.0,BUY_MAIN,LATERAL
2024-12-22 14:00:00,sell,652.34,0.04411975970148069,0.028781084043663915,-0.481449818580856,STOP_LOSS,LATERAL
2024-12-26 13:00:00,buy,684.21,0.04270389539916156,0.02921843227106033,0.0,BUY_MAIN,LATERAL
2024-12-27 14:00:00,sell,695.63,0.04270389539916156,0.029706110756518755,0.45797237470190666,STOP_LOSS,LATERAL
2024-12-30 00:00:00,buy,694.71,0.021038487202813587,0.014615647444666629,0.0,BUY_MAIN,BEAR
2024-12-30 07:00:00,buy,699.88,0.05485204510596087,0.0383898493287599,0.0,BUY_MAIN,BULL
2024-12-30 21:00:00,sell,695.85,0.021038487202813587,0.014639631320077834,0.009344244091128218,STOP_LOSS,BEAR
2025-01-05 13:00:00,buy,707.31,0.052929718835003976,0.03743771942918666,0.0,BUY_MAIN,BULL
2025-01-05 16:00:00,buy,708.06,0.05075659286394094,0.03593871314324202,0.0,BUY_MAIN,BULL
2025-01-06 23:00:00,sell,729.42,0.05485204510596087,0.04001017874118998,1.5803192336888898,STOP_LOSS,BULL
2025-01-07 21:00:00,sell,691.85,0.052929718835003976,0.0366194259759975,-0.8549128791651555,STOP_LOSS,BULL
2025-01-07 21:00:00,sell,691.85,0.05075659286394094,0.03511594877291754,-0.8578803190973971,STOP_LOSS,BULL
2025-01-07 23:00:00,buy,696.62,0.02097543103832678,0.014611904769919202,0.0,BUY_MAIN,BEAR
2025-01-08 06:00:00,sell,682.51,0.02097543103832678,0.014315941437968408,-0.3102792733887618,STOP_LOSS,BEAR
2025-01-12 09:00:00,buy,692.33,0.042196731045157136,0.029214062804493644,0.0,BUY_MAIN,LATERAL
2025-01-13 06:00:00,sell,679.02,0.042196731045157136,0.0286524243142826,-0.5902909145253297,STOP_LOSS,LATERAL
2025-01-13 08:00:00,buy,682.73,0.04276284571525163,0.029195477655173746,0.0,BUY_MAIN,LATERAL
2025-01-13 10:00:00,sell,667.47,0.04276284571525163,0.028542916629559007,-0.6811039422442988,STOP_LOSS,LATERAL
2025-01-15 13:00:00,buy,690.08,0.0422765022498504,0.029174168672576765,0.0,BUY_MAIN,LATERAL
2025-01-16 08:00:00,sell,705.12,0.0422765022498504,0.02981000726641451,0.6060285865713304,STOP_LOSS,LATERAL
2025-01-18 07:00:00,buy,704.44,0.04143926282595214,0.029191474305113728,0.0,BUY_MAIN,LATERAL
2025-01-19 08:00:00,sell,691.46,0.04143926282595214,0.028653592673632867,-0.5665352241544923,STOP_LOSS,LATERAL
2025-01-23 06:00:00,buy,686.58,0.042491191855515656,0.029173602504159943,0.0,BUY_MAIN,LATERAL
2025-01-26 22:00:00,sell,673.64,0.042491191855515656,0.028623766481549566,-0.578459789091923,STOP_LOSS,LATERAL
2025-01-27 04:00:00,buy,661.8,0.0220273296331309,0.014577686751206029,0.0,BUY_MAIN,BEAR
2025-01-27 05:00:00,sell,653.56,0.0220273296331309,0.014396181555029029,-0.19590137773202798,STOP_LOSS,BEAR
2025-01-27 11:00:00,buy,646.15,0.022555953826880415,0.01457452956523878,0.0,BUY_MAIN,BEAR
2025-01-27 16:00:00,sell,661.54,0.022555953826880415,0.014921665694634469,0.3322144637010531,STOP_LOSS,BEAR
2025-01-28 23:00:00,buy,664.48,0.04388181484544551,0.029158588328501635,0.0,BUY_MAIN,LATERAL
2025-01-31 18:00:00,sell,677.74,0.04388181484544551,0.02974046119335224,0.5521324036572537,STOP_LOSS,LATERAL
2025-02-01 11:00:00,buy,669.08,0.043603571386024824,0.02917427754296149,0.0,BUY_MAIN,LATERAL
2025-02-01 21:00:00,sell,658.25,0.043603571386024824,0.02870205086485084,-0.5009287289755022,STOP_LOSS,LATERAL
2025-02-02 19:00:00,buy,615.13,0.023700985525633555,0.014579187226382968,0.0,BUY_DCA(-5.30%),BEAR
2025-02-03 00:00:00,sell,603.9,0.023700985525633555,0.014313025158930104,-0.2804750926117965,STOP_LOSS,BEAR
2025-02-03 02:00:00,buy,550.08,0.02649571228218694,0.014574761412185394,0.0,BUY_DCA(-11.50%),BEAR
2025-02-03 02:00:00,sell,542.17,0.02649571228218694,0.014365180328033293,-0.22394626448013355,STOP_LOSS,BEAR
2025-02-04 06:00:00,buy,575.92,0.0253007077316242,0.014571183596797009,0.0,BUY_DCA(-6.28%),BEAR
2025-02-04 07:00:00,sell,568.88,0.0253007077316242,0.014393066614366377,-0.19251004904499958,STOP_LOSS,BEAR
2025-02-13 17:00:00,buy,669.84,0.057996247375721094,0.03884820634215302,0.0,BUY_DCA(-5.74%),BULL
2025-02-13 21:00:00,buy,672.32,0.05546871156623812,0.03729272416021322,0.0,BUY_MAIN,BULL
2025-02-14 22:00:00,sell,653.3,0.057996247375721094,0.03788894841055859,-0.9971468800049905,STOP_LOSS,BULL
2025-02-14 22:00:00,sell,653.3,0.05546871156623812,0.03623770926622336,-1.0912526032560805,STOP_LOSS,BULL
2025-02-15 01:00:00,buy,655.44,0.044353744880083396,0.029071218544201863,0.0,BUY_MAIN,LATERAL
2025-02-16 16:00:00,sell,675.18,0.044353744880083396,0.029946761468134707,0.8455961624647088,STOP_LOSS,LATERAL
2025-02-24 23:00:00,buy,612.87,0.023737264258749387,0.014547857146259738,0.0,BUY_MAIN,BEAR
2025-02-25 04:00:00,sell,604.88,0.023737264258749387,0.01435819640483233,-0.2040189378322399,STOP_LOSS,BEAR
2025-02-25 08:00:00,buy,599.41,0.024264824818296424,0.01454457864433506,0.0,BUY_MAIN,BEAR
2025-02-25 14:00:00,sell,605.6,0.024264824818296424,0.014694777909960316,0.13550448771529489,STOP_LOSS,BEAR
2025-02-27 17:00:00,buy,602.88,0.04825634634743605,0.02909278608594225,0.0,BUY_MAIN,LATERAL
2025-02-28 01:00:00,sell,587.92,0.04825634634743605,0.028370871144584604,-0.7502858125022307,STOP_LOSS,LATERAL
2025-02-28 04:00:00,buy,573.03,0.025364644720158282,0.014534702363992302,0.0,BUY_DCA(-5.54%),BEAR
2025-03-02 13:00:00,sell,605.92,0.025364644720158282,0.015368945528838305,0.8188742193171663,STOP_LOSS,BEAR
2025-03-09 04:00:00,buy,588.42,0.049443484098931366,0.029093534913493195,0.0,BUY_MAIN,LATERAL
2025-03-09 10:00:00,sell,576.55,0.049443484098931366,0.02850664075723888,-0.6154007970115565,STOP_LOSS,LATERAL
2025-03-09 12:00:00,buy,578.26,0.025139383740476123,0.014537100041767722,0.0,BUY_MAIN,BEAR
2025-03-09 13:00:00,sell,569.28,0.025139383740476123,0.014311348375778247,-0.2400630143652549,STOP_LOSS,BEAR
2025-03-09 19:00:00,buy,555.13,0.02617995972123938,0.014533281040051619,0.0,BUY_MAIN,BEAR
2025-03-10 13:00:00,sell,557.3,0.02617995972123938,0.014590091552646706,0.04222042104244039,STOP_LOSS,BEAR
2025-03-10 18:00:00,buy,535.59,0.02713586203467513,0.014533696347151655,0.0,BUY_DCA(-5.46%),BEAR
2025-03-10 18:00:00,sell,526.19,0.02713586203467513,0.014278619244025709,-0.26935572236997096,STOP_LOSS,BEAR
2025-03-16 13:00:00,buy,600.14,0.06456021597569854,0.03874516801565572,0.0,BUY_MAIN,BULL
2025-03-17 13:00:00,sell,626.17,0.06456021597569854,0.04042567043750315,1.6400767514099286,STOP_LOSS,BULL
2025-03-19 07:00:00,buy,616.6,0.04720550755634709,0.029106915959243616,0.0,BUY_MAIN,LATERAL
2025-03-19 15:00:00,buy,612.7,0.061439171477041574,0.03764378036398337,0.0,BUY_MAIN,BULL
2025-03-19 18:00:00,buy,612.63,0.0589858860947219,0.036136523398209476,0.0,BUY_MAIN,BULL
2025-03-22 04:00:00,sell,629.98,0.04720550755634709,0.02973852565034754,0.6018711654535771,STOP_LOSS,LATERAL
2025-03-22 15:00:00,buy,624.61,0.04308044438089335,0.026908476364749797,0.0,BUY_MAIN,LATERAL
2025-03-22 18:00:00,buy,626.64,0.05553516068665978,0.03480055309268848,0.0,BUY_MAIN,BULL
2025-03-22 22:00:00,buy,625.86,0.05337797422244149,0.033407138946857234,0.0,BUY_MAIN,BULL
2025-03-29 02:00:00,sell,612.44,0.04308044438089335,0.026384187356634326,-0.550673195472104,STOP_LOSS,LATERAL
2025-03-29 02:00:00,sell,612.44,0.05553516068665978,0.03401195381093792,-0.822611235561503,STOP_LOSS,BULL
2025-03-29 02:00:00,sell,612.44,0.05337797422244149,0.03269080653279207,-0.7490232205979552,STOP_LOSS,BULL
2025-03-29 08:00:00,buy,607.79,0.02208160191032159,0.013420976825074359,0.0,BUY_MAIN,BEAR
2025-03-30 16:00:00,sell,600.2,0.061439171477041574,0.03687579072052036,-0.8048654341835402,STOP_LOSS,BULL
2025-03-30 16:00:00,sell,600.2,0.0589858860947219,0.03540332883405208,-0.7685978929914441,STOP_LOSS,BULL
2025-03-30 16:00:00,sell,600.2,0.02208160191032159,0.013253377466575022,-0.180852735965912,STOP_LOSS,BEAR
2025-04-02 05:00:00,buy,600.6,0.048288928824201674,0.02900233065181553,0.0,BUY_MAIN,LATERAL
2025-04-02 22:00:00,sell,587.09,0.048288928824201674,0.028349947223400562,-0.6807333756383649,STOP_LOSS,LATERAL
2025-04-03 16:00:00,buy,586.25,0.049434607386996704,0.02898103858062682,0.0,BUY_MAIN,LATERAL
2025-04-06 13:00:00,buy,585.7,0.023997556762891066,0.014055368996025299,0.0,BUY_MAIN,BEAR
2025-04-06 16:00:00,sell,574.78,0.049434607386996704,0.028414023633897965,-0.5954289703627502,STOP_LOSS,LATERAL
2025-04-06 16:00:00,sell,574.78,0.023997556762891066,0.013793315676174527,-0.275846635526948,STOP_LOSS,BEAR
2025-04-06 20:00:00,buy,558.8,0.025906951700270967,0.014476804610111416,0.0,BUY_MAIN,BEAR
2025-04-06 20:00:00,sell,551.87,0.025906951700270967,0.014297269434828539,-0.1938324447177049,STOP_LOSS,BEAR
2025-04-07 04:00:00,buy,550.17,0.026307650310579456,0.014473679971371499,0.0,BUY_MAIN,BEAR
2025-04-07 06:00:00,sell,522.27,0.026307650310579456,0.013739696527706333,-0.7477231401928712,STOP_LOSS,BEAR
2025-04-13 15:00:00,buy,585.28,0.06589323409453726,0.03856599205085077,0.0,BUY_MAIN,BULL
2025-04-13 19:00:00,buy,586.44,0.0631297485320488,0.03702180972913469,0.0,BUY_MAIN,BULL
2025-04-14 00:00:00,buy,584.29,0.06082502946752494,0.035539456467580145,0.0,BUY_MAIN,BULL
2025-04-15 19:00:00,buy,583.66,0.04383946556722009,0.025587342472963678,0.0,BUY_MAIN,LATERAL
2025-04-16 00:00:00,buy,579.52,0.042826743819886416,0.024818954578500575,0.0,BUY_MAIN,LATERAL
2025-04-21 17:00:00,sell,596.25,0.04383946556722009,0.02613928134445498,0.5257995901468462,STOP_LOSS,LATERAL
2025-04-21 17:00:00,sell,596.25,0.042826743819886416,0.025535446002607275,0.6909559781040961,STOP_LOSS,LATERAL
2025-04-21 21:00:00,buy,596.5,0.05727260788175394,0.03416311060146622,0.0,BUY_MAIN,BULL
2025-04-23 09:00:00,sell,611.9,0.06589323409453726,0.04032006994244735,1.7137578216541343,STOP_LOSS,BULL
2025-04-23 09:00:00,sell,611.9,0.0631297485320488,0.03862909312676066,1.568654304499205,STOP_LOSS,BULL
2025-04-23 14:00:00,buy,607.83,0.059144873088246806,0.03595002820922906,0.0,BUY_MAIN,BULL
