timestamp,close,usdt,positions,equity,peak,drawdown
2024-08-03 01:00:00,535.1,998.6135157705319,0,998.6135157705319,1000.0,-0.0013864842294681239
2024-08-03 02:00:00,537.2,998.6135157705319,0,998.6135157705319,1000.0,-0.0013864842294681239
2024-08-03 03:00:00,542.0,998.6135157705319,0,998.6135157705319,1000.0,-0.0013864842294681239
2024-08-03 04:00:00,540.7,998.6135157705319,0,998.6135157705319,1000.0,-0.0013864842294681239
2024-08-03 05:00:00,542.2,968.6251518919428,1,998.6666674227796,1000.0,-0.0013333325772204034
2024-08-03 06:00:00,544.5,968.6251518919428,1,998.7941028446182,1000.0,-0.0012058971553817628
2024-08-03 07:00:00,540.7,968.6251518919428,1,998.5835573650587,1000.0,-0.0014164426349412907
2024-08-03 08:00:00,539.0,968.6251518919428,1,998.4893659663085,1000.0,-0.001510634033691531
2024-08-03 09:00:00,539.8,968.6251518919428,1,998.5336913304262,1000.0,-0.0014663086695737774
2024-08-03 10:00:00,540.4,968.6251518919428,1,998.5669353535145,1000.0,-0.0014330646464854907
2024-08-03 11:00:00,541.4,968.6251518919428,1,998.6223420586618,1000.0,-0.001377657941338157
2024-08-03 12:00:00,542.5,939.5373385806278,2,998.7132713705917,1000.0,-0.0012867286294083442
2024-08-03 13:00:00,542.9,939.5373385806278,2,998.7569033947685,1000.0,-0.0012430966052314717
2024-08-03 14:00:00,542.6,939.5373385806278,2,998.7241793766359,1000.0,-0.0012758206233640975
2024-08-03 15:00:00,532.0,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 16:00:00,531.6,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 17:00:00,527.6,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 18:00:00,527.3,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 19:00:00,523.3,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 20:00:00,524.4,997.5099001437918,0,997.5099001437918,1000.0,-0.0024900998562081894
2024-08-03 21:00:00,528.0,967.5546778424738,1,997.6854116683274,1000.0,-0.002314588331672553
2024-08-03 22:00:00,527.9,967.5546778424738,1,997.6797050899513,1000.0,-0.0023202949100486875
2024-08-03 23:00:00,529.6,967.5546778424738,1,997.7767169223451,1000.0,-0.002223283077654855
2024-08-04 00:00:00,532.0,967.5546778424738,1,997.9136748033718,1000.0,-0.002086325196628195
2024-08-04 01:00:00,529.3,967.5546778424738,1,997.7595971872169,1000.0,-0.0022404028127831453
2024-08-04 02:00:00,529.9,938.4990108668643,2,997.7922246755584,1000.0,-0.002207775324441627
2024-08-04 03:00:00,528.3,938.4990108668643,2,997.6131925145961,1000.0,-0.0023868074854038923
2024-08-04 04:00:00,526.9,938.4990108668643,2,997.4565393737541,1000.0,-0.0025434606262458603
2024-08-04 05:00:00,528.2,938.4990108668643,2,997.602003004536,1000.0,-0.002397996995464041
2024-08-04 06:00:00,528.0,938.4990108668643,2,997.5796239844157,1000.0,-0.002420376015584338
2024-08-04 07:00:00,523.9,910.3158855705324,3,996.8740714911378,1000.0,-0.0031259285088622163
2024-08-04 08:00:00,525.2,910.3158855705324,3,997.088856071586,1000.0,-0.002911143928414049
2024-08-04 09:00:00,526.0,910.3158855705324,3,997.2210311980157,1000.0,-0.00277896880198432
2024-08-04 10:00:00,527.0,910.3158855705324,3,997.3862501060527,1000.0,-0.0026137498939473288
2024-08-04 11:00:00,525.6,910.3158855705324,3,997.1549436348008,1000.0,-0.002845056365199184
2024-08-04 12:00:00,527.3,882.9790995268493,4,997.4916243587872,1000.0,-0.0025083756412127515
2024-08-04 13:00:00,525.1,882.9790995268493,4,997.0138554328812,1000.0,-0.0029861445671187994
2024-08-04 14:00:00,508.6,993.320136999624,0,993.320136999624,1000.0,-0.006679863000376031
2024-08-04 15:00:00,501.9,993.320136999624,0,993.320136999624,1000.0,-0.006679863000376031
2024-08-04 16:00:00,500.6,993.320136999624,0,993.320136999624,1000.0,-0.006679863000376031
2024-08-04 17:00:00,495.1,993.320136999624,0,993.320136999624,1000.0,-0.006679863000376031
2024-08-04 18:00:00,503.6,963.4907332855253,1,993.7958234103038,1000.0,-0.006204176589696203
2024-08-04 19:00:00,507.7,963.4907332855253,1,994.0425487270464,1000.0,-0.005957451272953562
2024-08-04 20:00:00,507.1,963.4907332855253,1,994.0064425831329,1000.0,-0.005993557416867134
2024-08-04 21:00:00,502.1,963.4907332855253,1,993.7055580505199,1000.0,-0.006294441949480074
2024-08-04 22:00:00,503.7,963.4907332855253,1,993.801841100956,1000.0,-0.00619815889904396
2024-08-04 23:00:00,496.9,963.4907332855253,1,993.3926381366024,1000.0,-0.006607361863397614
2024-08-05 00:00:00,476.9,992.1604016394299,0,992.1604016394299,1000.0,-0.007839598360570108
2024-08-05 01:00:00,453.0,990.6047690096897,0,990.6047690096897,1000.0,-0.009395230990310324
2024-08-05 02:00:00,453.2,990.6047690096897,0,990.6047690096897,1000.0,-0.009395230990310324
2024-08-05 03:00:00,442.0,990.6047690096897,0,990.6047690096897,1000.0,-0.009395230990310324
2024-08-05 04:00:00,439.1,990.6047690096897,0,990.6047690096897,1000.0,-0.009395230990310324
2024-08-05 05:00:00,433.5,990.6047690096897,0,990.6047690096897,1000.0,-0.009395230990310324
2024-08-05 06:00:00,422.8,989.8125388441459,0,989.8125388441459,1000.0,-0.010187461155854066
2024-08-05 07:00:00,439.4,989.8125388441459,0,989.8125388441459,1000.0,-0.010187461155854066
2024-08-05 08:00:00,445.7,989.8125388441459,0,989.8125388441459,1000.0,-0.010187461155854066
2024-08-05 09:00:00,444.6,989.8125388441459,0,989.8125388441459,1000.0,-0.010187461155854066
2024-08-05 10:00:00,431.7,989.8125388441459,0,989.8125388441459,1000.0,-0.010187461155854066
2024-08-05 11:00:00,432.2,960.0884683026562,1,989.8172368425061,1000.0,-0.010182763157493923
2024-08-05 12:00:00,412.8,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 13:00:00,435.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 14:00:00,457.0,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 15:00:00,462.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 16:00:00,462.8,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 17:00:00,467.5,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 18:00:00,452.6,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 19:00:00,457.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 20:00:00,463.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 21:00:00,464.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 22:00:00,467.4,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-05 23:00:00,464.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 00:00:00,487.4,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 01:00:00,484.0,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 02:00:00,482.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 03:00:00,478.8,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 04:00:00,480.5,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 05:00:00,485.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 06:00:00,489.0,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 07:00:00,492.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 08:00:00,480.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 09:00:00,480.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 10:00:00,478.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 11:00:00,478.4,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 12:00:00,475.0,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 13:00:00,475.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 14:00:00,486.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 15:00:00,487.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 16:00:00,490.5,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 17:00:00,486.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 18:00:00,489.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 19:00:00,488.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 20:00:00,487.6,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 21:00:00,488.6,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 22:00:00,487.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-06 23:00:00,484.8,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 00:00:00,483.4,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 01:00:00,488.4,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 02:00:00,489.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 03:00:00,491.8,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 04:00:00,496.0,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 05:00:00,493.6,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 06:00:00,490.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 07:00:00,491.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 08:00:00,493.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 09:00:00,494.3,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 10:00:00,493.6,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 11:00:00,489.2,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 12:00:00,491.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 13:00:00,487.1,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 14:00:00,477.1,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 15:00:00,480.7,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 16:00:00,478.9,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 17:00:00,476.1,988.4544183665081,0,988.4544183665081,1000.0,-0.011545581633491906
2024-08-07 18:00:00,469.4,958.7711321829619,1,988.0136009212753,1000.0,-0.01198639907872473
2024-08-07 19:00:00,472.3,958.7711321829619,1,988.1942638086658,1000.0,-0.011805736191334177
2024-08-07 20:00:00,475.1,958.7711321829619,1,988.3686969413187,1000.0,-0.011631303058681283
2024-08-07 21:00:00,476.4,958.7711321829619,1,988.4496837529075,1000.0,-0.011550316247092495
2024-08-07 22:00:00,476.1,958.7711321829619,1,988.4309944886948,1000.0,-0.01156900551130525
2024-08-07 23:00:00,475.0,958.7711321829619,1,988.3624671865811,1000.0,-0.011637532813418942
2024-08-08 00:00:00,474.0,958.7711321829619,1,988.300169639205,1000.0,-0.011699830360794977
2024-08-08 01:00:00,487.3,958.7711321829619,1,989.1287270193063,1000.0,-0.010871272980693675
2024-08-08 02:00:00,489.5,958.7711321829619,1,989.2657816235337,1000.0,-0.010734218376466287
2024-08-08 03:00:00,485.3,958.7711321829619,1,989.0041319245543,1000.0,-0.010995868075445742
2024-08-08 04:00:00,483.2,958.7711321829619,1,988.8733070750646,1000.0,-0.011126692924935355
2024-08-08 05:00:00,487.4,958.7711321829619,1,989.134956774044,1000.0,-0.010865043225956016
2024-08-08 06:00:00,489.3,958.7711321829619,1,989.2533221140585,1000.0,-0.010746677885941495
2024-08-08 07:00:00,485.2,958.7711321829619,1,988.9979021698167,1000.0,-0.011002097830183289
2024-08-08 08:00:00,488.6,958.7711321829619,1,989.2097138308952,1000.0,-0.010790286169104775
2024-08-08 09:00:00,488.2,958.7711321829619,1,989.1847948119448,1000.0,-0.010815205188055187
2024-08-08 10:00:00,488.8,958.7711321829619,1,989.2221733403704,1000.0,-0.010777826659629569
2024-08-08 11:00:00,488.5,958.7711321829619,1,989.2034840761577,1000.0,-0.010796515923842322
2024-08-08 12:00:00,491.6,958.7711321829619,1,989.3966064730233,1000.0,-0.010603393526976675
2024-08-08 13:00:00,487.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 14:00:00,495.8,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 15:00:00,499.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 16:00:00,505.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 17:00:00,504.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 18:00:00,504.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 19:00:00,502.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 20:00:00,504.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 21:00:00,513.4,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 22:00:00,519.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-08 23:00:00,517.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 00:00:00,513.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 01:00:00,515.8,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 02:00:00,512.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 03:00:00,514.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 04:00:00,509.5,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 05:00:00,511.8,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 06:00:00,512.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 07:00:00,509.4,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 08:00:00,510.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 09:00:00,507.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 10:00:00,507.3,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 11:00:00,507.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 12:00:00,507.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 13:00:00,505.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 14:00:00,504.8,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 15:00:00,501.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 16:00:00,505.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 17:00:00,505.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 18:00:00,505.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 19:00:00,506.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 20:00:00,507.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 21:00:00,508.3,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 22:00:00,509.3,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-09 23:00:00,508.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 00:00:00,508.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 01:00:00,508.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 02:00:00,509.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 03:00:00,509.5,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 04:00:00,508.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 05:00:00,509.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 06:00:00,510.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 07:00:00,511.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 08:00:00,512.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 09:00:00,513.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 10:00:00,514.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 11:00:00,516.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 12:00:00,515.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 13:00:00,512.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 14:00:00,515.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 15:00:00,514.4,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 16:00:00,517.3,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 17:00:00,518.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 18:00:00,522.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 19:00:00,522.9,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 20:00:00,523.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 21:00:00,523.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 22:00:00,523.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-10 23:00:00,523.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 00:00:00,526.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 01:00:00,527.5,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 02:00:00,529.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 03:00:00,530.5,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 04:00:00,528.8,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 05:00:00,530.5,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 06:00:00,532.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 07:00:00,533.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 08:00:00,532.2,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 09:00:00,530.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 10:00:00,529.1,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 11:00:00,525.0,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 12:00:00,522.6,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 13:00:00,523.4,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 14:00:00,520.7,989.0921458994872,0,989.0921458994872,1000.0,-0.01090785410051285
2024-08-11 15:00:00,520.2,949.4888963776717,1,989.0145913495875,1000.0,-0.010985408650412523
2024-08-11 16:00:00,521.5,949.4888963776717,1,989.1133675961532,1000.0,-0.010886632403846762
2024-08-11 17:00:00,521.4,949.4888963776717,1,989.1057694233405,1000.0,-0.010894230576659537
2024-08-11 18:00:00,518.8,949.4888963776717,1,988.9082169302089,1000.0,-0.011091783069791063
2024-08-11 19:00:00,512.2,911.4713609667098,2,987.8855947677802,1000.0,-0.012114405232219837
2024-08-11 20:00:00,505.9,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-11 21:00:00,508.7,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-11 22:00:00,506.8,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-11 23:00:00,503.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 00:00:00,505.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 01:00:00,507.1,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 02:00:00,508.5,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 03:00:00,507.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 04:00:00,506.1,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 05:00:00,506.6,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 06:00:00,505.9,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 07:00:00,509.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 08:00:00,505.5,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 09:00:00,507.1,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 10:00:00,510.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 11:00:00,517.2,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 12:00:00,517.0,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 13:00:00,503.9,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 14:00:00,521.9,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 15:00:00,519.6,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 16:00:00,517.0,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 17:00:00,514.1,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 18:00:00,508.6,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 19:00:00,513.1,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 20:00:00,512.8,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 21:00:00,513.5,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 22:00:00,514.4,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-12 23:00:00,518.2,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
2024-08-13 00:00:00,520.8,986.8702342956468,0,986.8702342956468,1000.0,-0.01312976570435319
